cliente_id;nome;email;idade;cidade;UF;sexo;data_cadastro
850;Eduardo Barros;theonunes@gmail.com;36;Rio de Janeiro;RJ;Feminino;16/11/2020
851;Eduardo Barros;theonunes@gmail.com;36;Campo Grande;MS;Feminino;01/07/2022
852;Maria Sophia Costa;fernando44@novaes.br;62;Sao Paulo;SP;Feminino;10/06/2023
853;Marcos Vinicius Barbosa;ana-claracampos@bol.com.br;69;Sao Jose dos Campos;SP;Masculino;20/08/2024
854;Ryan Pires;faraujo@castro.br;38;Porto Alegre;RS;Masculino;12/03/2021
855;Leandro Nogueira;ibarros@alves.com;25;Natal;RN;Masculino;19/02/2022
856;Bernardo da Rocha;dpires@bol.com.br;36;Porto Alegre;RS;Masculino;05/04/2024
857;Melissa Farias;vitor-hugo91@yahoo.com.br;50;Belem;PA;Feminino;27/11/2023
858;Bernardo da Luz;laurafreitas@da.com;43;Sao Luis;MA;Feminino;12/12/2022
859;Kamilly Souza;cunhahenrique@hotmail.com;56;Vitoria;ES;Masculino;15/12/2024
860;Vitor da Cruz;fernandorezende@yahoo.com.br;51;Santo Andre;SP;Feminino;29/08/2023
861;Ana Julia Alves;omendes@porto.br;41;Sorocaba;SP;Feminino;28/07/2023
862;Gabrielly Cunha;davi-luccadas-neves@bol.com.br;42;Blumenau;SC;Feminino;26/12/2021
863;Sra. Raquel Monteiro;joao-guilherme52@hotmail.com;35;Joinville;SC;Masculino;31/01/2020
864;Dra. Lavínia da Paz;henrique10@yahoo.com.br;23;Salvador;BA;Masculino;02/12/2020
865;Gabrielly Cunha;davi-luccadas-neves@bol.com.br;42;Guarulhos;SP;Masculino;01/07/2020
866;Maria Sophia Cunha;nascimentoalexia@monteiro.br;57;Belem;PA;Feminino;12/11/2022
867;Dra. Lavínia da Paz;henrique10@yahoo.com.br;23;Porto Alegre;RS;Masculino;27/06/2021
868;Bianca Viana;mendessophia@bol.com.br;41;Osasco;SP;Masculino;09/01/2024
869;Ana Vitória Peixoto;henriquecaldeira@das.org;32;Goiania;GO;Masculino;02/01/2023
870;Bernardo da Rocha;dpires@bol.com.br;36;Sorocaba;SP;Masculino;30/10/2022
871;Luigi Lopes;santosalice@dias.br;28;Sorocaba;SP;Masculino;16/02/2024
872;Ana Julia Alves;omendes@porto.br;41;Sao Paulo;SP;Masculino;19/01/2024
873;Julia Nunes;freitasalice@gmail.com;68;Aracaju;SE;Feminino;08/05/2024
874;Dra. Lavínia da Paz;henrique10@yahoo.com.br;23;Londrina;PR;Feminino;06/05/2024
875;Miguel Porto;eloah69@nascimento.org;51;Recife;PE;Masculino;21/10/2021
876;Gabrielly Cunha;davi-luccadas-neves@bol.com.br;42;Belem;PA;Masculino;08/06/2020
877;Rafaela Moraes;alexandregomes@alves.com;55;Sao Jose dos Campos;SP;Feminino;03/11/2022
878;Valentina Duarte;fmendes@pereira.net;52;Guarulhos;SP;Feminino;16/04/2023
879;Bernardo da Rocha;dpires@bol.com.br;36;Blumenau;SC;Masculino;15/02/2021
880;Ana Vitória Peixoto;henriquecaldeira@das.org;32;Sorocaba;SP;Masculino;08/10/2022
881;Ana Julia Alves;omendes@porto.br;41;Cuiaba;MT;Masculino;22/02/2020
882;Maria Duarte;miguelsilveira@uol.com.br;25;Sao Jose dos Campos;SP;Masculino;11/02/2021
883;Pedro Henrique Nogueira;da-cruznatalia@melo.com;26;Salvador;BA;Feminino;26/04/2022
884;Davi Lucca Monteiro;wmoreira@yahoo.com.br;19;Teresina;PI;Masculino;11/11/2022
885;Srta. Eloah Melo;raragao@da.net;26;Guarulhos;SP;Masculino;19/11/2022
886;Juliana Duarte;cardosoana-beatriz@teixeira.com;19;Santos;SP;Masculino;03/12/2021
887;Larissa Gomes;cauasilva@da.net;68;Brasilia;DF;Masculino;16/09/2020
888;Marcos Vinicius Barbosa;ana-claracampos@bol.com.br;69;Palmas;TO;Feminino;13/05/2023
889;João Felipe Moura;da-conceicaomaria@nogueira.com;43;Palmas;TO;Feminino;18/12/2022
890;Marcos Vinicius Barbosa;ana-claracampos@bol.com.br;69;Joao Pessoa;PB;Feminino;03/02/2024
891;Gabriel Lopes;nathan70@das.net;54;Recife;PE;Masculino;14/02/2022
892;Valentina Duarte;fmendes@pereira.net;52;Sao Bernardo do Campo;SP;Masculino;29/01/2024
893;Luiz Felipe Almeida;pedro-henriquelima@ig.com.br;48;Guarulhos;SP;Feminino;01/11/2022
894;Lorenzo Mendes;matheus98@uol.com.br;62;Balneario Camboriu;SC;Masculino;12/07/2024
895;Amanda Alves;portoclarice@gmail.com;36;Santo Andre;SP;Masculino;06/08/2023
896;Pietro Oliveira;raquel90@das.br;19;Niteroi;RJ;Feminino;29/04/2022
897;Kamilly Souza;cunhahenrique@hotmail.com;56;Florianopolis;SC;Feminino;18/11/2024
898;Enzo Silveira;bmoura@ferreira.com;69;Sao Luis;MA;Feminino;19/12/2020
899;Davi da Mata;davi-lucas81@ferreira.com;23;Niteroi;RJ;Feminino;20/07/2024
900;Vitor da Cruz;fernandorezende@yahoo.com.br;51;Palmas;TO;Masculino;03/01/2023
901;Leandro Nogueira;ibarros@alves.com;25;Natal;RN;Masculino;22/05/2022
902;Paulo Mendes;da-conceicaomaite@uol.com.br;27;Niteroi;RJ;Feminino;05/10/2024
903;Isabelly Santos;ferreirayago@yahoo.com.br;48;Rio de Janeiro;RJ;Masculino;03/05/2024
904;Leandro Barbosa;sofia15@yahoo.com.br;55;Guarulhos;SP;Feminino;02/06/2024
905;Vitor da Cruz;fernandorezende@yahoo.com.br;51;Sao Bernardo do Campo;SP;Feminino;04/01/2024
906;Dr. Breno Porto;da-luzemilly@bol.com.br;20;Fortaleza;CE;Masculino;17/09/2022
907;Caio Rocha;rporto@uol.com.br;40;Fortaleza;CE;Feminino;18/06/2023
908;Srta. Eloah Melo;raragao@da.net;26;Belo Horizonte;MG;Masculino;14/10/2022
909;Srta. Eloah Melo;raragao@da.net;26;Curitiba;PR;Masculino;23/03/2023
910;Larissa Gomes;cauasilva@da.net;68;Recife;PE;Masculino;14/12/2024
911;Benjamin Porto;aragaovitor-gabriel@cunha.com;36;Sao Luis;MA;Masculino;24/01/2023
912;Bernardo da Luz;mcarvalho@uol.com.br;51;Londrina;PR;Feminino;15/10/2024
913;Dra. Nina Cunha;da-mataantonio@ig.com.br;62;Niteroi;RJ;Masculino;20/10/2020
914;Bernardo da Luz;mcarvalho@uol.com.br;51;Blumenau;SC;Feminino;27/07/2020
915;Davi Lucca Ramos;dgomes@hotmail.com;67;Sao Bernardo do Campo;SP;Feminino;28/09/2023
916;Gustavo Henrique Azevedo;ubarros@gmail.com;62;Ribeirao Preto;SP;Feminino;16/01/2023
917;Ian Almeida;guilherme45@yahoo.com.br;57;Jundiai;SP;Feminino;28/03/2022
918;Maria Sophia Cunha;nascimentoalexia@monteiro.br;57;Londrina;PR;Masculino;04/12/2024
919;Guilherme Barros;davi-luizfarias@barros.net;24;Santo Andre;SP;Masculino;24/01/2021
920;Ana Julia Alves;omendes@porto.br;41;Niteroi;RJ;Feminino;20/11/2020
921;Sr. Bernardo Pereira;yfernandes@yahoo.com.br;48;Sao Jose dos Campos;SP;Feminino;28/07/2022
922;Sr. Guilherme Rezende;cavalcantieloah@barbosa.net;57;Ribeirao Preto;SP;Masculino;07/06/2022
923;Pedro Henrique Nogueira;da-cruznatalia@melo.com;26;Niteroi;RJ;Feminino;26/03/2023
924;Bianca Viana;mendessophia@bol.com.br;41;Brasilia;DF;Masculino;29/10/2021
925;Calebe Nunes;silvadavi-lucas@bol.com.br;70;Aracaju;SE;Feminino;01/08/2024
926;Stephany Souza;vbarros@viana.br;70;Rio de Janeiro;RJ;Masculino;24/09/2021
927;Guilherme Barros;davi-luizfarias@barros.net;24;Manaus;AM;Feminino;30/07/2021
928;Danilo Dias;araujolara@da.br;34;Salvador;BA;Feminino;30/06/2024
929;Sr. Guilherme Rezende;cavalcantieloah@barbosa.net;57;Manaus;AM;Masculino;09/08/2024
930;Joana Alves;maitemendes@hotmail.com;67;Niteroi;RJ;Feminino;16/05/2020
931;Maria Sophia Vieira;lfarias@hotmail.com;56;Santo Andre;SP;Feminino;24/08/2024
932;Pedro Henrique Nogueira;da-cruznatalia@melo.com;26;Campinas;SP;Masculino;03/03/2021
933;Lucca Dias;jsilva@bol.com.br;56;Joinville;SC;Feminino;15/01/2024
934;Eduardo Campos;joao-gabriel32@ferreira.net;40;Jundiai;SP;Masculino;03/09/2021
935;Letícia Costela;camila28@uol.com.br;62;Vitoria;ES;Masculino;29/06/2022
936;Lorenzo Mendes;matheus98@uol.com.br;62;Sao Luis;MA;Feminino;29/03/2022
937;Cecília Fogaça;grezende@duarte.com;21;Londrina;PR;Feminino;20/05/2020
938;Júlia Vieira;carlos-eduardocunha@santos.com;23;Recife;PE;Feminino;11/01/2023
939;Eduardo Campos;joao-gabriel32@ferreira.net;40;Salvador;BA;Feminino;25/06/2020
940;Otávio Souza;iangoncalves@yahoo.com.br;65;Londrina;PR;Feminino;16/07/2020
941;Davi Lucca Ramos;dgomes@hotmail.com;67;Brasilia;DF;Feminino;15/09/2021
942;Thomas Barbosa;qpires@uol.com.br;26;Goiania;GO;Feminino;10/05/2024
943;Kevin da Mota;unogueira@monteiro.org;44;Rio de Janeiro;RJ;Masculino;21/11/2021
944;Ryan Pires;faraujo@castro.br;38;Ribeirao Preto;SP;Feminino;15/12/2023
945;Joaquim Ferreira;leonardo25@hotmail.com;57;Joinville;SC;Masculino;04/02/2021
946;Larissa Gomes;cauasilva@da.net;68;Jundiai;SP;Feminino;17/09/2024
947;Eduardo Barros;theonunes@gmail.com;36;Jundiai;SP;Feminino;15/04/2021
948;Julia Nunes;freitasalice@gmail.com;68;Santos;SP;Masculino;05/08/2020
949;Heloísa Oliveira;bruno03@gmail.com;19;Ribeirao Preto;SP;Feminino;17/07/2022
950;Guilherme Barros;davi-luizfarias@barros.net;24;Salvador;BA;Feminino;18/10/2024
951;Maria Duarte;miguelsilveira@uol.com.br;25;Campo Grande;MS;Masculino;23/09/2021
952;Kevin da Mota;unogueira@monteiro.org;44;Belem;PA;Feminino;08/08/2022
953;Lorenzo da Cruz;da-cunhamaria-julia@hotmail.com;59;Manaus;AM;Feminino;24/06/2022
954;Maria Sophia Vieira;lfarias@hotmail.com;56;Santo Andre;SP;Feminino;23/06/2020
955;Caio Rocha;rporto@uol.com.br;40;Fortaleza;CE;Masculino;23/01/2020
956;João Vitor Monteiro;das-nevesmelissa@correia.org;40;Recife;PE;Feminino;14/10/2024
957;Miguel Porto;eloah69@nascimento.org;51;Florianopolis;SC;Feminino;22/08/2020
958;Bernardo da Rocha;dpires@bol.com.br;36;Santos;SP;Feminino;02/11/2022
959;Ryan Pires;faraujo@castro.br;38;Goiania;GO;Feminino;29/01/2023
960;Larissa Gomes;cauasilva@da.net;68;Santos;SP;Masculino;17/07/2022
961;Joaquim Ferreira;leonardo25@hotmail.com;57;Campinas;SP;Masculino;08/04/2024
962;Bernardo da Luz;laurafreitas@da.com;43;Joao Pessoa;PB;Feminino;06/06/2021
963;Eduardo Campos;joao-gabriel32@ferreira.net;40;Palmas;TO;Feminino;13/12/2024
964;Leonardo da Rosa;tmendes@santos.br;52;Niteroi;RJ;Masculino;15/01/2024
965;Luiz Fernando Carvalho;joao-guilhermemoraes@hotmail.com;55;Goiania;GO;Masculino;06/03/2021
966;Júlia Vieira;carlos-eduardocunha@santos.com;23;Jundiai;SP;Feminino;03/03/2022
967;Valentina Duarte;fmendes@pereira.net;52;Brasilia;DF;Masculino;17/06/2024
968;Vitor Gabriel Mendes;ana-julia13@hotmail.com;47;Salvador;BA;Feminino;02/10/2024
969;Kevin da Mota;unogueira@monteiro.org;44;Sao Jose dos Campos;SP;Masculino;16/06/2021
970;Bernardo da Luz;laurafreitas@da.com;43;Recife;PE;Masculino;05/09/2022
971;Mariana Costela;fda-paz@ig.com.br;41;Uberlandia;MG;Masculino;12/10/2024
972;Larissa Gomes;cauasilva@da.net;68;Joinville;SC;Masculino;02/08/2024
973;Maria Alice Rocha;gustavo79@bol.com.br;59;Porto Alegre;RS;Feminino;09/08/2023
974;Sofia Rocha;icardoso@goncalves.net;38;Londrina;PR;Masculino;20/03/2022
975;Leandro Nogueira;ibarros@alves.com;25;Guarulhos;SP;Masculino;01/07/2022
976;Rafaela Melo;mpires@martins.org;50;Aracaju;SE;Feminino;29/01/2023
977;Gabrielly Cunha;davi-luccadas-neves@bol.com.br;42;Belem;PA;Masculino;05/03/2024
978;João Vitor Monteiro;das-nevesmelissa@correia.org;40;Florianopolis;SC;Masculino;20/08/2023
979;Julia Correia;ana-lauramoraes@uol.com.br;65;Sao Paulo;SP;Feminino;20/05/2022
980;Sra. Raquel Monteiro;joao-guilherme52@hotmail.com;35;Sao Jose dos Campos;SP;Masculino;23/06/2021
981;Dra. Yasmin Taboao;zmendes@souza.org;65;Cuiaba;MT;Feminino;20/10/2022
982;Leonardo da Rosa;tmendes@santos.br;52;Santos;SP;Feminino;25/04/2024
983;João Felipe Moura;da-conceicaomaria@nogueira.com;43;Jundiai;SP;Feminino;10/10/2023
984;Bernardo Farias;zpires@da.com;49;Florianopolis;SC;Feminino;19/08/2023
985;Maria Sophia Costa;fernando44@novaes.br;62;Sao Paulo;SP;Masculino;28/02/2024
986;Marcos Vinicius Barbosa;ana-claracampos@bol.com.br;69;Sao Luis;MA;Feminino;08/08/2024
987;Joaquim Ferreira;leonardo25@hotmail.com;57;Cuiaba;MT;Masculino;26/11/2024
988;Eduardo Campos;joao-gabriel32@ferreira.net;40;Porto Alegre;RS;Masculino;14/08/2020
989;Leonardo Pereira;mouranathan@mendes.br;36;Porto Alegre;RS;Masculino;13/06/2023
990;Benjamin Porto;aragaovitor-gabriel@cunha.com;36;Manaus;AM;Masculino;22/05/2022
991;Marcos Vinicius Barbosa;ana-claracampos@bol.com.br;69;Santos;SP;Masculino;10/06/2022
992;Dra. Isis Cardoso;castrokaique@castro.br;62;Sorocaba;SP;Masculino;18/01/2024
993;Gabriel Lopes;nathan70@das.net;54;Palmas;TO;Masculino;02/11/2022
994;Benjamin Porto;aragaovitor-gabriel@cunha.com;36;Santos;SP;Masculino;28/07/2020
995;João Miguel Mendes;da-costajoao@hotmail.com;46;Belem;PA;Masculino;10/01/2022
996;Juliana Duarte;cardosoana-beatriz@teixeira.com;19;Santo Andre;SP;Masculino;31/01/2021
997;Bernardo da Luz;mcarvalho@uol.com.br;51;Rio de Janeiro;RJ;Feminino;28/01/2023
998;Rafaela Melo;mpires@martins.org;50;Curitiba;PR;Feminino;31/01/2020
999;Rafaela Peixoto;cunhasophie@hotmail.com;28;Joao Pessoa;PB;Feminino;16/06/2022
1000;Joaquim Ferreira;leonardo25@hotmail.com;57;Ribeirao Preto;SP;Masculino;31/03/2024
